city,adm_cd,adm_nm,year,mean_temp,mean_skin_temp,temp_p95,hot_hour_ratio,tropical_night_ratio,mean_cooling_amount,green_ratio,impervious_ratio,building_area,building_density,log_building_density,log_building_area,building_density_zscore_city,building_growth,building_growth_rate,road_area,road_ratio,log_road_ratio,log_road_area,road_ratio_zscore_city,road_area_zscore_city,road_area_change,road_ratio_change,road_area_growth_rate,road_ratio_growth_rate,population
서울,11170740,항동,2024,9.19062507095674,8.962563733320632,20.579480533202556,0.0195810564663023,0.1754326047358834,-2.8142025480679878,0.4517748343566159,0.1992219789982306,99657.7267119802,0.068924238802466,0.0666527584392596,11.509506895434091,-0.3811066219044067,3033.04962415142,0.0313900104565883,139299.97425459453,0.096341197090008,0.0919784512920534,11.844392153674484,-1.3913152312704542,-0.7071368792937929,-0.4331058751849923,-2.995401736927139e-07,-3.1091500979192247e-06,-3.109150098036514e-06,16171.0
서울,11180510,가산동,2018,6.929451174742689,7.249544913452098,17.50933232032153,0.0318493150684931,0.1243150684931506,-3.5821146484287527,0.0373640444136661,0.3553043810310158,629692.4154495889,0.2507715955484803,0.2237606373162571,13.352988337775487,1.0687390183816456,46334.65889123967,0.0794275183115785,422674.697346176,0.1683279100253941,0.1555735898893197,12.954360491043934,-0.5199558199225182,1.3466775618763125,10351.923190121364,0.0041225973692703,0.0251063580257233,0.0251063580257228,20684.0
서울,11180510,가산동,2019,7.82335501525786,8.14623870395269,16.84159868374422,0.0131278538812785,0.1141552511415525,-3.7734927878300666,0.0369174622095187,0.3687101810110286,704189.2082324789,0.2804395399782562,0.2472034095944773,13.464803780795965,1.305277732264834,74496.79278289003,0.1183066382174869,416696.69678244257,0.165947203663405,0.1535338070261249,12.940116290115316,-0.5487729558853324,1.3033508185691796,-5978.000563733454,-0.002380706361989,-0.0141432657343039,-0.0141432657343035,21027.0
서울,11180510,가산동,2020,11.4584215711932,11.959830333751048,24.303427258800383,0.0019353369763205,0.0729735883424408,-3.483483132908081,0.0385884583985327,0.3781313575942294,750769.680724498,0.2989899609800491,0.2615870093907387,13.52885553221875,1.4531778584815969,46580.47249201906,0.0661476659219706,417290.5994442228,0.1661837221833061,0.1537366417109967,12.94154053564187,-0.5459100297998077,1.3076552457605188,593.9026617802447,0.000236518519901,0.0014252636662736,0.0014252636662731,23076.0
서울,11180510,가산동,2021,5.907261339177022,6.496185269053928,17.786196856981505,0.0143835616438356,0.1101598173515981,-2.7753803392358205,0.1254067603948389,0.365575067175984,761009.8818518176,0.3030680656426276,0.2647215344166108,13.542402936152648,1.4856920636450397,10240.201127319597,0.0136396039827257,418055.0646287193,0.1664881663045214,0.1539976678111065,12.943370828418844,-0.5422249018166948,1.3131958586230963,764.4651844964828,0.0003044441212153,0.0018319731753235,0.0018319731753239,23669.0
서울,11180510,가산동,2022,5.080232809077313,5.15356616906697,17.635518139557846,0.0071271929824561,0.1388432017543859,-3.262079715510685,0.1249299286062653,0.3994750726357606,808815.7948738375,0.3221065117014456,0.2792263067932814,13.603327711648172,1.637483151017023,47805.9130220199,0.06281904369716,477675.03627944144,0.1902314972556049,0.1741478237127712,13.076688033328972,-0.2548249909533474,1.745303413674266,59619.97165072215,0.0237433309510834,0.1426127242440454,0.1426127242440455,24211.0
서울,11180510,가산동,2023,12.210013753176163,12.520664802148566,25.73524324468243,0.0122146118721461,0.1059360730593607,-3.3117927603918598,0.1253803259677739,0.4067933650953844,839549.0864103909,0.3343458786780597,0.2884411932552057,13.64062141591226,1.7350660533392692,30733.291536553414,0.0379978874440098,471420.34713174566,0.1877406011629347,0.1720528479093494,13.063507552997985,-0.2849759127628505,1.6999713150438036,-6254.689147695783,-0.0024908960926701,-0.0130940255877989,-0.0130940255877989,24695.0
서울,11180510,가산동,2024,8.81805899586456,8.592703805617417,20.56278711225704,0.0218579234972677,0.1722449908925318,-3.338279539473691,0.1253803259677739,0.411915633935123,866112.5941629425,0.3449246518362463,0.2963379905449771,13.671771350031245,1.8194092542382183,26563.50775255158,0.031640208038493,473520.6875439106,0.1885770503616717,0.1727568356382169,13.067952993186417,-0.274851157072337,1.715193948251224,2100.340412164922,0.0008364491987369,0.0044553452665842,0.0044553452665843,24875.0
서울,11180520,독산1동,2018,7.001769627588271,7.312723089908386,17.695986772898628,0.0318493150684931,0.1243150684931506,-3.567563135505881,0.0285571207141741,0.3014949037229017,70394.88957489538,0.0341654196919396,0.0335947436504537,11.161890153721329,-0.6582342263450622,11407.609456395418,0.1933910062216564,388834.720343932,0.1887168442421437,0.1728744432095403,12.870912220660909,-0.2731590293388835,1.1014156249687936,22781.49413301144,0.0110567587074015,0.06223546878367,0.0622354687836699,39284.0
서울,11180520,독산1동,2019,7.78747262279441,8.126930353223804,16.796248924742432,0.0131278538812785,0.1141552511415525,-3.725666579018675,0.0269611618287266,0.3042966582224595,70394.88957489538,0.0341654196919396,0.0335947436504537,11.161890153721329,-0.6582342263450622,0.0,0.0,398472.1912779702,0.1933942894546966,0.1768015909885609,12.89539550086652,-0.2165411377749133,1.17126510471328,9637.470934038223,0.0046774452125529,0.024785520504737,0.024785520504737,41421.0
서울,11180520,독산1동,2020,11.5526480545119,12.051249778037068,24.6664994838409,0.0019353369763205,0.0729735883424408,-3.4732137165214434,0.0269611618287266,0.3107067449535409,85629.29597804772,0.0415592787016552,0.0407188967594526,11.357794424490356,-0.5992839372567339,15234.406403152345,0.2164135279585028,398873.9156103212,0.1935892621366359,0.1769649542276941,12.896403152011288,-0.2141811011176478,1.1741766813922108,401.7243323510047,0.0001949726819392,0.0010081615258083,0.0010081615258085,42122.0
서울,11180520,독산1동,2021,6.12267818780489,6.663302028201323,17.890033593191927,0.0143835616438356,0.1101598173515981,-2.7519610569585686,0.093323435416951,0.3075877363173111,87664.85142580676,0.0425472141412713,0.0416669630094332,11.381287723123156,-0.5914072547707078,2035.555447759034,0.0237717176640209,413965.00926162605,0.2009135658086892,0.1830825719889952,12.933539146204009,-0.1255244494110708,1.283552372124103,15091.093651304836,0.0073243036720532,0.0378342455114263,0.0378342455114259,44873.0
서울,11180520,독산1동,2022,4.482409602579423,4.486352376079247,13.245759965511375,0.0071271929824561,0.1388432017543859,-3.2037141852707958,0.0938970567645725,0.312652451850473,89077.55521737123,0.0432328550767237,0.0423244062080402,11.39727390230591,-0.5859407275752878,1412.703791564476,0.0161148255952967,434338.8787910848,0.210801809222754,0.191282792401801,12.981582637450613,-0.0058327228520548,1.4312160275327566,20373.869529458752,0.0098882434140648,0.0492164049463959,0.0492164049463958,45881.0
서울,11180520,독산1동,2023,12.30044202306831,12.609913254315131,25.961145366075776,0.0122146118721461,0.1059360730593607,-3.3002437062503867,0.0945558409230187,0.3146014659319808,89077.55521737123,0.0432328550767237,0.0423244062080402,11.39727390230591,-0.5859407275752878,0.0,0.0,430356.8106090281,0.2088691542885185,0.1896853393808175,12.972372259347168,-0.0292264436814207,1.4023551995492072,-3982.068182056712,-0.0019326549342355,-0.0091681136009288,-0.0091681136009286,46337.0
서울,11180520,독산1동,2024,9.056800591113964,8.881524917716968,20.71882648484249,0.0218579234972677,0.1722449908925318,-3.227537949177373,0.0945558409230187,0.3147041918411173,89075.3889416881,0.0432318036975919,0.0423233983988474,11.397249583298729,-0.5859491100861904,-2.166275683135609,-2.4318984483233308e-05,430593.1722086934,0.2089838699063764,0.1897802298615838,12.97292132970259,-0.027837874469505,1.4040682770652064,236.36159966530977,0.0001147156178579,0.0005492223983415,0.0005492223983415,47155.0
서울,11180530,독산2동,2018,7.026276807390942,7.340350034599872,17.48314493474527,0.0318493150684931,0.1243150684931506,-3.5801790496392045,0.0946265444879554,0.4301122662877007,45127.68078283688,0.0731694828974558,0.0706164035495419,10.717273260903369,-0.3472598354940456,10770.038380330168,0.3134684928074224,177286.9202883768,0.2874508961452448,0.2526642139121325,12.085530358260009,0.9219621511976444,-0.4318189628298129,11915.978893160704,0.0193204259271654,0.0720560625260213,0.0720560625260213,20086.0
서울,11180530,독산2동,2019,7.69213993934365,8.021932470949936,16.809972258886063,0.0131278538812785,0.1141552511415525,-3.6811050419153055,0.0946265444879554,0.4259825416002912,34345.083180049434,0.0556867078644574,0.0541914631077407,10.444243264367271,-0.4866477574042723,-10782.597602787442,-0.238935336709976,182991.28616129167,0.296699886874186,0.2598224883313821,12.117199278811045,1.0339160769778992,-0.3904754411504845,5704.365872914874,0.0092489907289411,0.0321758980506632,0.0321758980506632,19444.0
서울,11180530,독산2동,2020,11.639410565261464,12.13444573191848,24.92405059654575,0.0019353369763205,0.0729735883424408,-3.4634516832809785,0.0946265444879554,0.4352324748275273,46991.07221047032,0.0761907635134839,0.0734277355363374,10.757734190091764,-0.3231715528397798,12645.98903042089,0.3682037677453278,182991.045776239,0.2966994971167312,0.2598221877548822,12.117197965175285,1.0339113591791202,-0.3904771833887732,-0.2403850526607129,-3.897574548106242e-07,-1.3136420739118334e-06,-1.313642074207796e-06,19047.0
서울,11180530,독산2동,2021,6.694136676448763,7.117702179852,19.43201999034572,0.0143835616438356,0.1101598173515981,-3.053567940198011,0.0946265444879554,0.4346531789984338,46991.07221047032,0.0761907635134839,0.0734277355363374,10.757734190091764,-0.3231715528397798,0.0,0.0,182828.708751659,0.2964362858030192,0.2596191815595648,12.116310445320456,1.0307253315634115,-0.3916537531328264,-162.3370245800179,-0.000263211313712,-0.0008871309734932,-0.0008871309734929,18706.0
서울,11180530,독산2동,2022,4.278933679120257,4.1724068619219805,12.678038924042246,0.0071271929824561,0.1388432017543859,-3.197783569028648,0.0946265444879554,0.4396052055114212,50176.55788996685,0.0813556719666269,0.0782155057871742,10.823323151736671,-0.2819924005152021,3185.4856794965235,0.0677891678067892,182831.01128083,0.2964400190963299,0.2596220612135642,12.116323039087016,1.0307705210175335,-0.3916370650965365,2.302529170992784,3.7332933107148136e-06,1.259391474519666e-05,1.2593914744956603e-05,18223.0
서울,11180530,독산2동,2023,12.379853732929998,12.68753622640784,26.127502620027,0.0122146118721461,0.1059360730593607,-3.2830101088728183,0.0946265444879554,0.445999756156722,50176.55788996685,0.0813556719666269,0.0782155057871742,10.823323151736671,-0.2819924005152021,0.0,0.0,187614.3862287209,0.3041957261340143,0.2655865489696128,12.14214932833569,1.1246490722580884,-0.356968607591473,4783.374947890901,0.0077557070376844,0.0261628205979979,0.0261628205979981,17816.0
